"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Beverly Hills","Beverly Hills","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",1259,7.52991452991453,95.65,,1.7742,3074700,0.0553205336804426,9.86172151355987,0.00656096529742745,,0.0231753989808579,0,69
"City","Paso Robles","Paso Robles","CA","San Luis Obispo, CA","""San Luis Obispo-Paso Robles-Arroyo Grande, CA""",1260,6.55876068376068,96.3,5.052,1.4678,474400,0.232410733150222,8.95728066146073,0.0249388701517708,,0.0539441103643438,0.0295081967213115,64
"City","Portage","Portage","IN","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1261,3.05235042735043,,,,143000,0.421348314606742,4.91562729273661,0.0292937062937062,,0.12992527173913,0.0470588235294118,86
"City","La Quinta","La Quinta","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",1262,6.32051282051282,68,3.4847,1.6335,382300,-0.156698876991382,4.6537092800438,0.040523149359142,,0.104824084149438,0.0259515570934256,108
"City","Bristol","Bristol","TN","Kingsport, TN","""Kingsport-Bristol-Bristol, TN-VA""",1263,2.78525641025641,93.75,,,111800,-0.267618198037467,2.00729927007299,0.0340161001788908,,0.118453865336658,0.0228070175438597,88
"City","Roseville","Roseville","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",1264,8.64529914529914,92,0.9474,,258300,0.623295675886249,9.82142857142857,0.0143592721641501,,0.0581085581085581,0.00859598853868195,71
"City","Casselberry","Casselberry","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",1265,8.88782051282051,100,,,196600,0.768836494105587,13.2488479262673,0.0518056968463887,,0.0857084426852225,0.0631235601599569,62
"City","Bowling Green","Bowling Green","OH","Toledo, OH","""Toledo, OH""",1266,8.00961538461539,100,1.7409,1.022,156000,0.580270793036751,5.90631364562118,0.0193589743589744,,0.0713796462043614,0.00410068403992439,65
"City","Middleburg","Middleburg","FL","Jacksonville, FL","""Jacksonville, FL""",1267,1.36431623931624,81.82,,,168200,0.598086124401914,5.32247964934252,0.0226337693222354,,0.12685469856971,0.0590094836670179,77.5
"City","Bell","Bell","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",1269,7.93910256410256,100,,,467900,0.818789054083172,14.8220858895706,0.00348365035263942,,0.057791095890411,0.0444444444444444,59
"City","Coppell","Coppell","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",1270,8.16239316239316,100,,,411800,0.219031394499878,5.23894709941222,0.0297183098591549,,,,48
"City","Gadsden","Gadsden","AL","Gadsden, AL","""Gadsden, AL""",1271,3.69978632478632,80,,1.024,66500,-0.299850074962519,11.0183639398998,-0.00449624060150378,,0.146737167793668,0.0290058858029706,211
"City","Tifton","Tifton","GA","Tifton, GA","""Tifton, GA""",1272,6.91773504273504,100,,,126700,0.237341772151899,2.17741935483871,,,0.0936126285977478,0.029248952759964,147
"City","Woodinville","Woodinville","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",1273,9.72115384615385,100,2.3285,1.1721,764900,0.77733860342556,12.4356901367044,0.0488181461628971,,0.0325995455425968,0.0130849980367998,41
"City","Gurnee","Gurnee","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1275,0.507478632478632,68.75,,,238800,0.251889168765743,3.55594102341717,0.0194137353433836,,0.126815240833932,0.0521541950113379,79
"City","Shrewsbury","Shrewsbury","MA","Worcester, MA","""Worcester, MA-CT""",1276,9.47008547008547,100,,,397900,0.353089533417402,8.03692641868042,0.0413144006031667,,0.0674442190669371,0.0325814536340852,71.5
"City","San Juan Capistrano","San Juan Capistrano","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",1277,6.09722222222222,85.71,1.3514,0.63,719300,0.320781032078103,0.517048630519844,0.0013679966634228,,0.041704857928506,0.0494505494505495,72
"City","Wylie","Wylie","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",1278,9.20940170940171,100,,,241200,-0.165562913907285,7.77479892761394,0.0438971807628523,,,,48
"City","Garden City","Garden City","KS","Garden City, KS","""Garden City, KS""",1279,4.75961538461539,100,,,138200,-0.216606498194946,2.9806259314456,,,0.0734791524265209,0.0186046511627907,
"City","West Hollywood","West Hollywood","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",1280,7.03418803418803,100,2.5217,1.4624,728100,-0.505602623667669,1.77523064020129,0.00444581788215914,,0.0652256351915055,0.00581395348837209,70
"City","Lake Worth","Lake Worth","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",1281,7.69764957264957,80.95,,,164800,1.22850122850123,9.21139827700464,0.0361771844660195,,0.122856003191065,0.0649350649350649,112.5
"City","Ken Caryl","Ken Caryl","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",1282,9.23717948717949,100,1.1864,,360800,0.333704115684093,6.77715300384729,0.0344429046563193,,0.0285751843434009,0.00416592205390169,41
"City","Pleasant Hill","Pleasant Hill","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",1283,6.26495726495726,96.67,1.512,,709400,-0.0140944326990839,6.82126185815389,0.019261347617705,,0.0356809265832244,0.00523560209424084,39
"City","Fairborn","Fairborn","OH","Dayton, OH","""Dayton, OH""",1284,2.24038461538462,100,9.7947,,98800,0.304568527918782,4.32946145723337,0.031740890688259,,0.158803453121863,0.0417193426042984,77
"City","University","University","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",1285,9.97115384615385,100,,,71700,1.99146514935989,23.8341968911917,0.0573640167364016,,,,76
"City","Galesburg","Galesburg","IL","Galesburg, IL","""Galesburg, IL""",1286,3.3974358974359,100,,,67100,-0.592592592592593,3.86996904024768,,,0.1470431539691,0.036231884057971,87
"City","Alliance","Alliance","OH","Canton, OH","""Canton-Massillon, OH""",1287,5.21474358974359,87.5,5.1505,4.2463,88400,0.568828213879408,8.46625766871166,0.0272171945701358,,0.115846479868142,0.0447154471544715,90
"City","Jackson","Jackson","MI","Jackson, MI","""Jackson, MI""",1288,7.90918803418803,,,,63600,1.59744408945687,13.9784946236559,0.049937106918239,,0.213430649218274,0.0191311233035558,70
"City","Rockledge","Rockledge","FL","Melbourne, FL","""Palm Bay-Melbourne-Titusville, FL""",1289,5.51816239316239,83.33,,,232200,0.519480519480519,8.25174825174825,0.0267011197243756,,0.0618461736215722,0.0462419339696291,72
"City","Lutherville Timonium","Lutherville Timonium","MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",1290,6.50854700854701,92.5,1.75,0.5856,367000,-0.108873162765378,2.11463550361714,0.0165967302452317,,0.0523330024110055,0.021680216802168,77
"City","Milton","Milton","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",1291,3.62606837606838,,,,509200,0.0196425063838146,1.13207547169811,0.0261194029850746,,0.0692468222348701,0.0123287671232877,72.5
"City","Aventura","Aventura","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",1292,0.0459401709401709,68.09,,,342800,-0.26185627000291,-3.1638418079096,-0.0320070011668612,,0.092530657748049,0.0331325301204819,203
"City","Los Gatos","Los Gatos","CA","San Jose, CA","""San Jose-Sunnyvale-Santa Clara, CA""",1293,8.58119658119658,100,,0.5122,1779300,0.548146473779385,5.65287096965738,0.0172432979261508,,0.0133968443872915,0.0132209071909502,42
"City","Bullhead City","Bullhead City","AZ","Lake Havasu City, AZ","""Lake Havasu City-Kingman, AZ""",1294,7.61324786324786,90.91,6.5979,1.5245,166300,0.787878787878788,4.26332288401254,0.0443716175586291,,0.142930172847146,0.0235164383709742,112
"City","Ormond Beach","Ormond Beach","FL","Daytona Beach, FL","""Deltona-Daytona Beach-Ormond Beach, FL""",1295,7.01709401709402,87.23,,,223000,0.224719101123596,6.19047619047619,0.0361704035874439,,0.0681565798145499,0.051246231136166,100
"City","Lake Mary","Lake Mary","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",1296,7.18269230769231,100,,,274200,0.43956043956044,5.90961761297798,0.0309080962800876,,0.0764909962002313,0.0583153347732181,78
"City","Natick","Natick","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1297,8.40277777777778,96.43,,,526100,0.228614974280815,8.72081008472825,0.0245409617943357,,0.0649552033080634,0.00795755968169761,72
"City","Manhattan Beach","Manhattan Beach","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",1298,9.35576923076923,100,,,2275600,0.414791280557762,10.1825400668184,0.00883635085252243,,0.0194922937443336,0,69
"City","Upper Arlington","Upper Arlington","OH","Columbus, OH","""Columbus, OH""",1299,6.58974358974359,100,0.6326,3.5006,391500,-0.356324764571138,3.90127388535032,0.030763729246488,,0.0585749084686643,0.00498569076375529,55
"City","Calumet City","Calumet City","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1300,0.113247863247863,73.68,,,82400,-0.362756952841596,-0.842358604091456,0.0162985436893204,,0.397820965842167,0.110288675055514,123
"City","Kearns","Kearns","UT","Salt Lake City, UT","""Salt Lake City, UT""",1301,4.04273504273504,,,,184000,-0.216919739696312,8.74704491725768,0.030125,,0.135774899508709,0.018640350877193,
"City","South Valley","South Valley","NM","Albuquerque, NM","""Albuquerque, NM""",1302,0.0758547008547008,,,,138600,-1.49253731343284,3.125,0.0134559884559884,,0.136670216542421,0.0857142857142857,75
"City","Derry","Derry","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1303,4.61217948717949,90,,,258700,0.11609907120743,8.24267782426778,0.0273289524545806,,0.0732824427480916,0.0338541666666667,62.5
"City","East Point","East Point","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",1304,7.4465811965812,,,,82300,2.10918114143921,10.4697986577181,0.0559173754556501,,0.428384991843393,0.0258948971820259,67
"City","Greater Carrollwood","Greater Carrollwood","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",1305,7.22222222222222,92.86,,,217200,0.0460617227084293,11.3846153846154,0.031293738489871,,0.0608313834645,0.0652655528486371,77
"City","Westwego","Westwego","LA","New Orleans, LA","""New Orleans-Metairie, LA""",1306,3.19337606837607,100,,,100200,0.602409638554217,1.7258883248731,,,0.153105861767279,0.0742857142857143,72
"City","Barstow","Barstow","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",1307,5.21901709401709,83.33,18.4231,7.0161,119300,0.760135135135135,12.2295390404516,0.056764459346186,,0.271628258405742,0.043115438108484,98
"City","Sanger","Sanger","CA","Fresno, CA","""Fresno, CA""",1308,7.875,100,3.3468,2.3553,222900,0.450653447498873,7.36994219653179,0.0301031852848812,,0.111619919862622,0.0384615384615385,72.5
"City","Belleville","Belleville","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1310,0.0918803418803419,,,,277400,-0.287562904385334,1.27783862723622,0.0132516222062005,,0.152352501867065,0.143790849673203,129.5
"City","Fuquay Varina","Fuquay Varina","NC","Raleigh, NC","""Raleigh, NC""",1311,7.06196581196581,90.32,3.2607,0.4873,229000,0.131176213379974,5.43278084714549,0.0382314410480349,,0.057207376740685,0.0175438596491228,53
"City","Salem","Salem","VA","Roanoke, VA","""Roanoke, VA""",1312,4.9017094017094,77.5,4.5333,1.7103,162300,0.185185185185185,5.11658031088083,0.0264879852125692,,0.0731371536740664,0.00941176470588235,83
"City","Lemoore","Lemoore","CA","Hanford, CA","""Hanford-Corcoran, CA""",1313,3.65598290598291,86.36,7.3193,2.868,216700,0.0461680517082179,6.90675875678342,0.0546977388094139,,0.136738578680203,0.0324825986078886,62
"City","Lewiston","Lewiston","ID","Lewiston, ID","""Lewiston, ID-WA""",1314,2.82478632478632,0,,,180900,0.166112956810631,-2.84640171858217,0.0380320619126588,,0.0841645885286783,0.00987654320987654,
"City","Oak Harbor","Oak Harbor","WA","Oak Harbor, WA","""Oak Harbor, WA""",1315,6.88568376068376,96.49,5.1804,1.8354,291600,0.206185567010309,7.04845814977974,,,0.0754407544075441,0.0190217391304348,64
"City","Norristown","Norristown","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",1316,0.520299145299145,73.33,11.9919,4.372,132600,-0.150602409638554,2.15716486902928,0.0202564102564102,,0.126413387607417,0.0822898032200358,111
"City","Thomasville","Thomasville","GA","Thomasville, GA","""Thomasville, GA""",1317,1.63675213675214,83.33,,,117900,-0.67396798652064,7.47493163172288,,,0.151115672580007,0.0218394669908656,195
"City","Dublin","Dublin","OH","Columbus, OH","""Columbus, OH""",1318,4.49358974358974,83.33,4.7333,0.6683,360300,-0.0554785020804438,2.06798866855524,0.0250402442409103,,0.0687856232814982,0.0118834455730033,64
"City","Elizabethton","Elizabethton","TN","Johnson City, TN","""Johnson City, TN""",1319,7.03098290598291,100,11.3387,0.8325,111500,0.45045045045045,7.10854947166186,0.0456322869955157,,0.109097246427327,0.0159744408945687,70
"City","Calexico","Calexico","CA","El Centro, CA","""El Centro, CA""",1320,5.56517094017094,100,,,206200,-0.530631934394597,5.09683995922528,0.0441901066925314,,0.115049389889599,0.0378787878787879,75
"City","Tehachapi","Tehachapi","CA","Bakersfield, CA","""Bakersfield, CA""",1321,2.99786324786325,89.29,4.6612,5.4761,247500,0.324280502634779,4.8728813559322,0.0302181818181819,,0.136666666666667,0.026266416510319,79
"City","Lacey","Lacey","WA","Olympia, WA","""Olympia-Tumwater, WA""",1322,7.16773504273504,93.65,3.9116,3.0542,250600,0.723472668810289,9.2891408634976,0.0431085395051876,,0.0775112693708822,0.0288880312167656,51
"City","Merrick","Merrick","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1323,2.60897435897436,92.86,,,520300,-0.230105465004794,5.30257032989273,0.0275206611570249,,0.0357020840450974,0.157894736842105,126
"City","Arlington","Arlington","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",1324,8.10897435897436,100,5.1343,3.1451,352600,0.742857142857143,11.9720546205144,0.0458423142370958,,0.0701839303000968,0.0298850574712644,48.5
"City","Tarpon Springs","Tarpon Springs","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",1325,4.47542735042735,84.21,,,238100,0.633981403212172,5.21431727794962,0.0184754304913901,,0.0639057864970195,0.0783507788353858,91
"City","Bridgewater","Bridgewater","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1326,7.57905982905983,93.1,1.447,0.7623,452500,1.07214652669198,3.28692079433919,0.0160795580110498,,0.0590646500367453,0.0522192368213616,96
"City","Cumberland","Cumberland","RI","Providence, RI","""Providence-Warwick, RI-MA""",1327,4.96153846153846,71.43,1.207,2.628,271900,0.406203840472674,6.58565268522148,0.0354505332842956,,0.0751716055583459,0.0579064587973274,64
"City","Glen Ellyn","Glen Ellyn","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1328,2.17094017094017,76.19,,,373700,0.160814794961136,1.13667117726658,0.0133850682365533,,0.0850812407680945,0.0138888888888889,88
"City","Westlake","Westlake","OH","Cleveland, OH","""Cleveland-Elyria, OH""",1329,5.53098290598291,83.33,,1.3874,264800,0.113421550094518,3.72111241676459,0.018225075528701,,0.0579305531320886,0.0150602409638554,75
"City","Coventry","Coventry","RI","Providence, RI","""Providence-Warwick, RI-MA""",1330,4.48717948717949,100,14.3798,1.8146,238500,0.548060708263069,6.37823371989295,0.0357945492662475,,0.0953037527306099,0.0670551759645281,70
"City","Ceres","Ceres","CA","Modesto, CA","""Modesto, CA""",1331,4.57478632478632,89.47,7.811,1.5305,264600,0.151400454201363,6.52173913043478,0.0326984126984127,,0.0894618834080717,0.037593984962406,57
"City","Town of Lockport","Town of Lockport","NY","Buffalo, NY","""Buffalo-Cheektowaga-Niagara Falls, NY""",1332,4.65918803418803,,,,109900,-0.362647325475975,4.56707897240723,0.0523111919927206,,0.0518691588785047,0.0720720720720721,93.5
"City","Burlington Township","Burlington Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",1333,0.262820512820513,81.25,13.4986,7.3655,206200,0.194363459669582,0.68359375,0.0122841901066926,,0.144872283644682,0.111842105263158,129
"City","Jacksonville","Jacksonville","AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",1334,2.52991452991453,87.5,14.2403,1.6482,95800,0.524658971668415,2.13219616204691,0.0301565762004175,,0.157083435282603,0.043613707165109,93.5
"City","Englewood","Englewood","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",1335,9.59401709401709,97.92,0.7043,0.5884,337800,0.416171224732461,8.89748549323017,0.0341326228537597,,0.043947696881082,0,46
"City","Lauderdale Lakes","Lauderdale Lakes","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",1336,1.11538461538462,68.18,,,65400,-0.152671755725191,3.80952380952381,0.00685015290519875,,,,120
"City","La Vergne","La Vergne","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1337,9.19017094017094,100,3.8462,,174500,0.808781051415367,13.9777922926192,0.0432550143266475,,0.0604256854256854,0.0238805970149254,51
"City","Fair Lawn","Fair Lawn","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1338,4.2008547008547,83.33,,,405600,0.123426314490249,5.02330398757121,0.0373298816568048,,0.0715729882733522,0.124293785310734,117.5
"City","Hickory","Hickory","NC","Hickory, NC","""Hickory-Lenoir-Morganton, NC""",1339,2.19444444444444,82.35,6.6714,2.2829,132600,-0.45045045045045,2,0.0234615384615384,,0.0711129897207989,0.0407872958789968,91
"City","Newburgh","Newburgh","IN","Evansville, IN","""Evansville, IN-KY""",1340,5.70405982905983,,,,166800,0,2.01834862385321,0.0321462829736212,,0.0814218441440073,0.0167910447761194,82
"City","Batavia","Batavia","OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",1341,3.01816239316239,80,11.8056,2.4747,163400,0.553846153846154,6.03504218040234,0.0324357405140758,,0.0867307924942516,0.0276511536163988,65.5
"City","Bellmore","Bellmore","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1342,5.875,100,,,484300,-0.0412796697626419,5.90422042422917,0.0296985339665496,,0.0392007611798287,0.194174757281553,128
"City","Burleson","Burleson","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",1343,6.15277777777778,100,,,174300,0.114876507754164,8.46297448662103,0.0376592082616178,,,,45
